200.0	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.05	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.10000000000002	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.0014539499999999999	0.000565425
200.15000000000003	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.20000000000005	0.006138900000000001	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.25000000000006	0.006138899999999999	0.0051696	0.0042003	0.003231	0.002342475	0.0014539500000000003	0.000565425
200.30000000000007	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.35000000000008	0.0061389	0.0051696	0.0042003	0.0032309999999999995	0.002342475	0.00145395	0.000565425
200.4000000000001	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.4500000000001	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.5000000000001	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.55000000000013	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.60000000000014	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.65000000000015	0.006138899999999999	0.0051696	0.0042003	0.0032309999999999995	0.002342475	0.00145395	0.000565425
200.70000000000016	0.006138900000000001	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.75000000000017	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.80000000000018	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.0014539499999999999	0.000565425
200.8500000000002	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.9000000000002	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
200.95000000000022	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
201.00000000000023	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
201.05000000000024	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
201.10000000000025	0.006138899999999999	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
201.15000000000026	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
201.20000000000027	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
201.25000000000028	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
201.3000000000003	0.0061389	0.0051696	0.0042003	0.003231	0.002342475	0.00145395	0.000565425
