2500.5	3738693000.0
2501.125125	4339843000.0
2501.750406	4418092000.0
2502.375844	4414806000.0
2503.001438	4408637000.0
2503.627188	4397282000.0
2504.253095	4388366000.0
2504.879158	4388146000.0
2505.505378	4386908000.0
2506.131754	4379721000.0
2506.758287	4370143000.0
2507.384977	4357175000.0
2508.011823	4319871000.0
2508.638826	4231554000.0
2509.265986	4162874000.0
2509.893302	4073990000.0
2510.520776	3768586000.0
2511.148406	3514606000.0
2511.776193	3703668000.0
2512.404137	4038248000.0
2513.032238	4169136000.0
2513.660496	4228558000.0
2514.288911	4271224000.0
2514.917483	4249155000.0
2515.546213	4197475000.0
2516.175099	4175356000.0
2516.804143	4013944000.0
2517.433344	3815871000.0
2518.062703	3969729000.0
2518.692218	4227460000.0
2519.321891	4291879000.0
2519.951722	4293352000.0
2520.58171	4288044000.0
2521.211855	4261355000.0
2521.842158	4212608000.0
2522.472619	4200876000.0
2523.103237	4168893000.0
2523.734013	3940464000.0
2524.364946	3729400000.0
2524.996037	3865328000.0
2525.627286	4108214000.0
2526.258693	4208342000.0
2526.890258	4246157000.0
2527.52198	4251047000.0
2528.153861	4239199000.0
2528.785899	4217830000.0
2529.418096	4214738000.0
2530.05045	4231557000.0
2530.682963	4239750000.0
2531.315634	4231041000.0
2531.948463	4212490000.0
2532.58145	4185112000.0
2533.214595	4106834000.0
2533.847899	4040086000.0
2534.481361	4105047000.0
2535.114981	4178395000.0
2535.74876	4175378000.0
2536.382697	4182843000.0
2537.016793	4201423000.0
2537.651047	4201294000.0
2538.28546	4186540000.0
2538.920031	4156958000.0
2539.554761	4152331000.0
2540.18965	4172495000.0
2540.824697	4168513000.0
2541.459903	4126314000.0
2542.095268	4081374000.0
2542.730792	4085826000.0
2543.366475	4131953000.0
2544.002316	4162087000.0
2544.638317	4160809000.0
2545.274476	4147391000.0
2545.910795	4108322000.0
2546.547273	4075400000.0
2547.18391	4090073000.0
2547.820706	4121210000.0
2548.457661	4131380000.0
2549.094775	4112606000.0
2549.732049	4098109000.0
2550.369482	4110704000.0
2551.007074	4121310000.0
2551.644826	4119232000.0
2552.282737	4116614000.0
2552.920808	4111239000.0
2553.559038	4099118000.0
2554.197428	4088614000.0
2554.835977	4087322000.0
2555.474686	4088991000.0
2556.113555	4088780000.0
2556.752583	4076839000.0
2557.391771	3995474000.0
2558.031119	3912277000.0
2558.670627	3955926000.0
2559.310295	4036103000.0
2559.950122	4062118000.0
2560.59011	4067006000.0
2561.230257	4048020000.0
2561.870565	4011478000.0
2562.511033	4010560000.0
2563.15166	4037235000.0
2563.792448	4046535000.0
2564.433396	4046952000.0
2565.074505	4041897000.0
2565.715773	4022568000.0
2566.357202	3999240000.0
2566.998792	3994858000.0
2567.640541	3978946000.0
2568.282452	3955542000.0
2568.924522	3950304000.0
2569.566753	3968302000.0
2570.209145	3998526000.0
2570.851697	4007797000.0
2571.49441	4005587000.0
2572.137284	4002284000.0
2572.780318	3997586000.0
2573.423513	3990013000.0
2574.066869	3980494000.0
2574.710386	3965318000.0
2575.354063	3941643000.0
2575.997902	3940942000.0
2576.641901	3961408000.0
2577.286062	3970327000.0
2577.930383	3968156000.0
2578.574866	3963654000.0
2579.21951	3962377000.0
2579.864315	3961286000.0
2580.509281	3957901000.0
2581.154408	3952880000.0
2581.799697	3945966000.0
2582.445146	3941196000.0
2583.090758	3939579000.0
2583.73653	3937270000.0
2584.382465	3934620000.0
2585.02856	3931059000.0
2585.674817	3921843000.0
2586.321236	3904580000.0
2586.967816	3878800000.0
2587.614558	3862577000.0
2588.261462	3862016000.0
2588.908527	3846967000.0
2589.555754	3766095000.0
2590.203143	3723892000.0
2590.850694	3792860000.0
2591.498407	3858152000.0
2592.146281	3868628000.0
2592.794318	3805200000.0
2593.442517	3726657000.0
2594.090877	3736733000.0
2594.7394	3701841000.0
2595.388085	3631174000.0
2596.036932	3715713000.0
2596.685941	3807363000.0
2597.335112	3773298000.0
2597.984446	3766730000.0
2598.633942	3804595000.0
2599.283601	3794084000.0
2599.933422	3803548000.0
2600.583405	3837730000.0
2601.233551	3844618000.0
2601.883859	3841735000.0
2602.53433	3838919000.0
2603.184964	3835660000.0
2603.83576	3830760000.0
2604.486719	3804678000.0
2605.137841	3750561000.0
2605.789125	3748298000.0
2606.440573	3794488000.0
2607.092183	3804769000.0
2607.743956	3779079000.0
2608.395892	3759017000.0
2609.047991	3719283000.0
2609.700253	3641789000.0
2610.352678	3654206000.0
2611.005266	3714969000.0
2611.658017	3731658000.0
2612.310932	3735786000.0
2612.964009	3690559000.0
2613.61725	3659024000.0
2614.270655	3679848000.0
2614.924222	3679647000.0
2615.577953	3634931000.0
2616.231848	3649384000.0
2616.885906	3722816000.0
2617.540127	3744498000.0
2618.194512	3732669000.0
2618.849061	3732431000.0
2619.503773	3734794000.0
2620.158649	3719852000.0
2620.813689	3673576000.0
2621.468892	3642158000.0
2622.12426	3663996000.0
2622.779791	3689504000.0
2623.435486	3702509000.0
2624.091344	3693954000.0
2624.747367	3661641000.0
2625.403554	3666710000.0
2626.059905	3691025000.0
2626.71642	3692169000.0
2627.373099	3683469000.0
2628.029942	3680676000.0
2628.68695	3688771000.0
2629.344122	3690822000.0
2630.001458	3689342000.0
2630.658958	3690889000.0
2631.316623	3689181000.0
2631.974452	3684930000.0
2632.632446	3681381000.0
2633.290604	3674178000.0
2633.948926	3648719000.0
2634.607414	3626113000.0
2635.266065	3632336000.0
2635.924882	3646134000.0
2636.583863	3652998000.0
2637.243009	3655753000.0
2637.90232	3643678000.0
2638.561795	3615341000.0
2639.221436	3589800000.0
2639.881241	3548704000.0
2640.541212	3516632000.0
2641.201347	3551794000.0
2641.861647	3568408000.0
2642.522113	3553346000.0
2643.182743	3564437000.0
2643.843539	3569509000.0
2644.5045	3569874000.0
2645.165626	3584642000.0
2645.826917	3599473000.0
2646.488374	3602969000.0
2647.149996	3607297000.0
2647.811784	3608082000.0
2648.473736	3604518000.0
2649.135855	3595974000.0
2649.798139	3586258000.0
2650.460588	3586533000.0
2651.123204	3586634000.0
2651.785984	3582678000.0
2652.448931	3579091000.0
2653.112043	3575061000.0
2653.775321	3571520000.0
2654.438765	3562720000.0
2655.102375	3551405000.0
2655.76615	3546052000.0
2656.430092	3538692000.0
2657.094199	3535382000.0
2657.758473	3537196000.0
2658.422912	3536956000.0
2659.087518	3540792000.0
2659.75229	3538025000.0
2660.417228	3519558000.0
2661.082332	3508731000.0
2661.747603	3520381000.0
2662.41304	3528548000.0
2663.078643	3521853000.0
2663.744413	3514964000.0
2664.410349	3503018000.0
2665.076452	3437902000.0
2665.742721	3395818000.0
2666.409156	3452789000.0
2667.075759	3506059000.0
2667.742528	3511011000.0
2668.409463	3499782000.0
2669.076566	3463588000.0
2669.743835	3423772000.0
2670.411271	3410088000.0
2671.078873	3405728000.0
2671.746643	3417049000.0
2672.41458	3408317000.0
2673.082683	3394294000.0
2673.750954	3393831000.0
2674.419392	3338360000.0
2675.087997	3328096000.0
2675.756769	3406184000.0
2676.425708	3448008000.0
2677.094814	3391316000.0
2677.764088	3263525000.0
2678.433529	3222008000.0
2679.103137	3330637000.0
2679.772913	3428358000.0
2680.442856	3442465000.0
2681.112967	3439163000.0
2681.783245	3424996000.0
2682.453691	3394274000.0
2683.124305	3370595000.0
2683.795086	3378852000.0
2684.466035	3407359000.0
2685.137151	3394213000.0
2685.808435	3318611000.0
2686.479887	3296142000.0
2687.151507	3308243000.0
2687.823295	3319280000.0
2688.495251	3342786000.0
2689.167375	3343124000.0
2689.839667	3367665000.0
2690.512127	3399167000.0
2691.184755	3402473000.0
2691.857551	3398724000.0
2692.530515	3385998000.0
2693.203648	3362137000.0
2693.876949	3354722000.0
2694.550418	3332517000.0
2695.224056	3266861000.0
2695.897862	3266036000.0
2696.571836	3317900000.0
2697.245979	3303464000.0
2697.920291	3255044000.0
2698.594771	3245594000.0
2699.269419	3296794000.0
2699.944237	3343590000.0
2700.619223	3338694000.0
2701.294378	3328706000.0
2701.969701	3338135000.0
2702.645194	3348249000.0
2703.320855	3347215000.0
2703.996685	3341757000.0
2704.672684	3334778000.0
2705.348852	3332514000.0
2706.02519	3332042000.0
2706.701696	3328953000.0
2707.378371	3326523000.0
2708.055216	3323296000.0
2708.73223	3319617000.0
2709.409413	3317571000.0
2710.086765	3315575000.0
2710.764287	3313193000.0
2711.441978	3309120000.0
2712.119838	3292321000.0
2712.797868	3253341000.0
2713.476068	3164837000.0
2714.154437	3127485000.0
2714.832975	3209825000.0
2715.511684	3281892000.0
2716.190562	3290212000.0
2716.869609	3287438000.0
2717.548827	3284264000.0
2718.228214	3280336000.0
2718.907771	3275386000.0
2719.587498	3271824000.0
2720.267395	3269717000.0
2720.947462	3260781000.0
2721.627698	3244008000.0
2722.308105	3231387000.0
2722.988682	3198055000.0
2723.66943	3157801000.0
2724.350347	3182291000.0
2725.031435	3226356000.0
2725.712692	3234423000.0
2726.394121	3230370000.0
2727.075719	3226049000.0
2727.757488	3224747000.0
2728.439427	3217834000.0
2729.121537	3202973000.0
2729.803818	3191935000.0
2730.486269	3179064000.0
2731.16889	3149953000.0
2731.851682	3065287000.0
2732.534645	2833096000.0
2733.217779	2636829000.0
2733.901083	2762944000.0
2734.584559	3007094000.0
2735.268205	3109798000.0
2735.952022	3148947000.0
2736.63601	3173389000.0
2737.320169	3182243000.0
2738.004499	3183883000.0
2738.689	3179143000.0
2739.373672	3161608000.0
2740.058516	3151790000.0
2740.74353	3163810000.0
2741.428716	3175241000.0
2742.114073	3175001000.0
2742.799602	3172554000.0
2743.485302	3170151000.0
2744.171173	3167331000.0
2744.857216	3165202000.0
2745.54343	3163310000.0
2746.229816	3159511000.0
2746.916374	3153624000.0
2747.603103	3150090000.0
2748.290003	3146536000.0
2748.977076	3141040000.0
2749.66432	3140392000.0
2750.351736	3141244000.0
2751.039324	3135928000.0
2751.727084	3124697000.0
2752.415016	3115465000.0
2753.10312	3120657000.0
2753.791395	3128934000.0
2754.479843	3126142000.0
2755.168463	3114697000.0
2755.857255	3097951000.0
2756.54622	3090609000.0
2757.235356	3069669000.0
2757.924665	3041471000.0
2758.614146	3056738000.0
2759.3038	3087307000.0
2759.993626	3098040000.0
2760.683624	3099491000.0
2761.373795	3094691000.0
2762.064138	3086158000.0
2762.754654	3069998000.0
2763.445343	3047410000.0
