# lambda	flux
 2129.65 0.485924458345
 2130.24 0.418791723538
 2130.84 0.0897417572243
 2131.44 0.972581105963
 2132.04 0.191101479727
 2132.65 0.365412152083
 2133.24 0.213616822936
 2133.84 0.254982299436
 2134.44 0.44850450823
 2135.04 0.0580368490222
 2135.65 0.0656262596554
 2136.24 0.542301510868
 2136.84 0.36110393873
 2137.44 1.07772441131
 2138.04 1.09275835115
 2138.65 0.170249871648
 2139.24 0.299597218492
 2139.84 0.261797210221
 2140.44 0.186906955734
 2141.04 0.70404446087
 2141.65 0.989251170892
 2142.24 0.496859177991
 2142.84 0.940481874942
 2143.44 0.703614048455
 2144.04 0.820589035422
 2144.65 0.493394449979
 2145.24 0.542277609634
 2145.84 1.00281489953
 2146.44 0.819307498147
 2147.04 0.193700945015
 2147.65 0.42892622732
 2148.24 0.636992178759
 2148.84 1.00667409301
 2149.44 0.518862071127
 2150.04 0.648721978992
 2150.65 0.639216578522
 2151.24 0.188094156041
 2151.84 0.272365438991
 2152.44 0.59660923636
 2153.04 0.458281064083
 2153.65 0.677644247791
 2154.24 0.910171749585
 2154.84 0.310969514584
 2155.44 0.954221027226
 2156.04 1.03912055761
 2156.65 0.351152529815
 2157.24 0.441890269546
 2157.84 1.1344324674
 2158.44 0.58655150816
 2159.04 0.206647996443
 2159.65 0.116388051581
 2160.24 0.306218557809
 2160.84 1.10001912774
 2161.44 0.926978945468
 2162.04 0.440741869121
 2162.65 0.432997837472
 2163.24 0.787152413048
 2163.84 1.05782603137
 2164.44 0.705734538077
 2165.04 0.246541993763
 2165.65 0.799509287842
 2166.24 0.425129861755
 2166.84 0.176722367137
 2167.44 0.231679198168
 2168.04 0.212980175202
 2168.65 0.198837824309
 2169.24 0.407470209644
 2169.84 0.583322242176
 2170.44 0.520468811006
 2171.04 0.671858183709
 2171.65 0.411311017557
 2172.24 0.484769464476
 2172.84 0.432783867535
 2173.44 0.166890860634
 2174.04 0.317150583019
 2174.65 0.194398772302
 2175.24 0.244466152534
 2175.84 0.0394104213005
 2176.44 0.882621741313
 2177.04 0.488898355172
 2177.65 0.129468620249
 2178.24 0.128759856721
 2178.84 0.948810979647
 2179.44 0.906156659196
 2180.04 0.271440930368
 2180.65 0.263306617554
 2181.24 0.455981758993
 2181.84 1.0551750865
 2182.44 1.20292719218
 2183.04 0.532359865322
 2183.65 1.19125679634
 2184.24 0.132603565115
 2184.84 0.776002518893
 2185.44 0.392986346882
 2186.04 0.590945911773
 2186.65 1.02799348691
 2187.24 0.842376880846
 2187.84 0.0424419196272
 2188.44 0.070764240498
 2189.04 0.887896496494
 2189.65 0.485729761552
 2190.24 0.577510121311
 2190.84 0.293866247707
