# lambda	flux
 2112.24 0.179088118115
 2112.84 0.12917503274
 2113.44 0.044722229815
 2114.04 0.0377043898085
 2114.65 0.205443918301
 2115.24 0.044076210011
 2115.84 0.0556395372074
 2116.44 0.296151327528
 2117.04 0.355316346612
 2117.65 0.30846915112
 2118.24 0.228228080508
 2118.84 0.0592710408385
 2119.44 0.0418612471128
 2120.04 0.360273631909
 2120.65 0.202984443261
 2121.24 0.290479599807
 2121.84 0.0890799291108
 2122.44 0.177598270849
 2123.04 0.121031066295
 2123.65 0.04573358983
 2124.24 0.0830657607294
 2124.84 0.0166596089375
 2125.44 0.128827174507
 2126.04 0.137432679886
 2126.65 0.1554498196
 2127.24 0.145236634745
 2127.84 0.230885885824
 2128.44 0.0552375363691
 2129.04 0.0318232684787
 2129.65 0.0801463146132
 2130.24 0.0767863962664
 2130.84 0.0190215989489
 2131.44 0.298804112757
 2132.04 0.0562698305923
 2132.65 0.0615757322877
 2133.24 0.0497687394455
 2133.84 0.0371864116898
 2134.44 0.122036055509
 2135.04 0.0165676077295
 2135.65 0.00986151739108
 2136.24 0.151614781584
 2136.84 0.109157873804
 2137.44 0.304018320559
 2138.04 0.336387847476
 2138.65 0.0375669925048
 2139.24 0.0500010546872
 2139.84 0.0486272251862
 2140.44 0.0332434528238
 2141.04 0.171310132274
 2141.65 0.330188318605
 2142.24 0.110549262571
 2142.84 0.303351959094
 2143.44 0.091429241928
 2144.04 0.111902139462
 2144.65 0.12009041812
 2145.24 0.142942572339
 2145.84 0.309764039371
 2146.44 0.235110046903
 2147.04 0.0406909961625
 2147.65 0.0586678463593
 2148.24 0.0807547831291
 2148.84 0.284196599092
 2149.44 0.0991915271135
 2150.04 0.162983249136
 2150.65 0.181359729982
 2151.24 0.0442822581211
 2151.84 0.061572703305
 2152.44 0.136820140829
 2153.04 0.146078213473
 2153.65 0.138518064115
 2154.24 0.316507474894
 2154.84 0.0850522212972
 2155.44 0.288386296752
 2156.04 0.314072835304
 2156.65 0.103334130165
 2157.24 0.0965704670736
 2157.84 0.370588190152
 2158.44 0.189119505124
 2159.04 0.0250894885278
 2159.65 0.020251842526
 2160.24 0.0631688998824
 2160.84 0.359137295995
 2161.44 0.251064254358
 2162.04 0.0593899661325
 2162.65 0.125200580551
 2163.24 0.258032695816
 2163.84 0.347991758623
 2164.44 0.1808809667
 2165.04 0.0330627885453
 2165.65 0.204615427134
 2166.24 0.0520266564831
 2166.84 0.0287245805648
 2167.44 0.0383685761477
 2168.04 0.0346796028151
 2168.65 0.0348546360565
 2169.24 0.104525414695
 2169.84 0.136653403246
 2170.44 0.15239500041
 2171.04 0.21197093062
 2171.65 0.127239855094
 2172.24 0.111589090607
 2172.84 0.0770720260197
 2173.44 0.0274999735454
 2174.04 0.0870035854146
 2174.65 0.0437342367636
 2175.24 0.0566054551214
 2175.84 0.00864246411987
 2176.44 0.221077767594
 2177.04 0.0950775208969
 2177.65 0.0200536300223
 2178.24 0.0189510748105
 2178.84 0.12984709149
 2179.44 0.185770075964
 2180.04 0.0893780281147
 2180.65 0.0611299344947
 2181.24 0.143780190938
 2181.84 0.349262297239
 2182.44 0.378429125835
 2183.04 0.148806285299
 2183.65 0.407687699851
 2184.24 0.0337420829937
 2184.84 0.209017131498
 2185.44 0.0998433803775
 2186.04 0.168672009824
 2186.65 0.247264680834
 2187.24 0.156938562742
 2187.84 0.00878935965813
 2188.44 0.0193472753126
 2189.04 0.22019758866
 2189.65 0.147822451118
 2190.24 0.134215819323
 2190.84 0.0982312844014
 2191.44 0.0442239603259
 2192.04 0.500978746644
 2192.65 0.0439822232183
 2193.24 0.164086696848
 2193.84 0.298002459186
 2194.44 0.281514134986
 2195.04 0.193172806553
 2195.65 0.307059168889
 2196.24 0.561050325888
 2196.84 0.224490220204
 2197.44 0.597179412842
 2198.04 0.385653989262
 2198.65 0.46980441286
 2199.24 0.138233008507
 2199.84 0.321978664088
 2200.44 0.376083935085
 2201.04 0.101338115236
 2201.65 0.15497027607
 2202.24 0.102934996371
 2202.84 0.321023463547
 2203.44 0.558442706728
 2204.04 0.376310530959
 2204.65 0.237074770931
 2205.24 0.376907523937
 2205.84 0.279612625789
 2206.44 0.0892332552566
 2207.04 0.171131779297
 2207.65 0.239662427512
 2208.24 0.43430385269
 2208.84 0.068387700844
 2209.44 0.231470115118
 2210.04 0.391724320798
 2210.65 0.0277685795327
 2211.24 0.151140213976
 2211.84 0.0141955821428
 2212.44 0.0723325624853
 2213.04 0.296365292214
 2213.65 0.375131354999
 2214.24 0.19712664841
 2214.84 0.239285626485
 2215.44 0.0364145547698
 2216.04 0.332703721251
 2216.65 0.267019948702
 2217.24 0.014322871183
 2217.84 0.155883946793
 2218.44 0.0663329317485
 2219.04 0.282182204164
 2219.65 0.100564359222
 2220.24 0.431493310094
 2220.84 0.0549094088481
 2221.44 0.364677412027
 2222.04 0.262628593669
 2222.65 0.15029732502
 2223.24 0.139529442532
 2223.84 0.185960839305
 2224.44 0.362116107228
 2225.04 0.213193020235
 2225.65 0.112888292305
 2226.24 0.133717991484
 2226.84 0.105668794925
 2227.44 0.179245316059
 2228.04 0.0464679764309
 2228.65 0.0381106194452
 2229.24 0.0865991150169
 2229.84 0.271240826849
 2230.44 0.292184957534
 2231.04 0.33048696231
 2231.65 0.0311932143208
 2232.24 0.233407766004
 2232.84 0.127601198373
 2233.44 0.364258168438
 2234.04 0.535937107875
 2234.65 0.255361361289
 2235.24 0.136975969658
 2235.84 0.575935048513
 2236.44 0.202933668237
 2237.04 0.439555747955
 2237.65 0.185743635853
 2238.24 0.324879362164
 2238.84 0.0936308669973
 2239.44 0.245949152808
 2240.04 0.370122219997
 2240.65 0.554987001865
 2241.24 0.0943751723204
 2241.84 0.280275571828
 2242.44 0.145809808068
 2243.04 0.225525889369
 2243.65 0.346152374854
 2244.24 0.231338635924
 2244.84 0.294245372388
 2245.44 0.0793286365095
 2246.04 0.139815587544
 2246.65 0.0552522285913
 2247.24 0.45074851243
 2247.84 0.344493449261
 2248.44 0.0760172922979
 2249.04 0.0428394024112
 2249.65 0.039694736896
 2250.24 0.243192903714
 2250.84 0.0602371133301
 2251.44 0.0473144685144
 2252.04 0.205579828716
 2252.65 0.226320977077
 2253.24 0.367708161295
 2253.84 0.0941478918882
 2254.44 0.0114637682533
 2255.04 0.0616559543232
 2255.65 0.177269433008
 2256.24 0.365083465004
 2256.84 0.0277604715754
 2257.44 0.081848853141
 2258.04 0.43446102119
 2258.65 0.0519388307073
 2259.24 0.497882014872
 2259.84 0.386129027963
 2260.44 0.157636987994
 2261.04 0.0300792645399
 2261.65 0.127578909771
 2262.24 0.2003110477
 2262.84 0.206838251401
 2263.44 0.221104192984
 2264.04 0.146906101052
 2264.65 0.435565175543
 2265.24 0.11354493011
 2265.84 0.0631702395539
 2266.44 0.137409478541
 2267.04 0.198786987284
 2267.65 0.0802822765545
 2268.24 0.0833640952799
 2268.84 0.349828286389
 2269.44 0.0822209653179
 2270.04 0.290946306045
 2270.65 0.219682462864
 2271.24 0.221186531259
 2271.84 0.320606487094
 2272.44 0.307771874158
 2273.04 0.162074789882
 2273.65 0.103442680365
 2274.24 0.209158930579
 2274.84 0.164068441983
 2275.44 0.0876650887303
 2276.04 0.120534372024
 2276.65 0.221259491833
 2277.24 0.0352213048977
 2277.84 0.0366645544122
 2278.44 0.222508095167
 2279.04 0.152642618823
 2279.65 0.189833093692
 2280.24 0.0959843460458
 2280.84 0.0807735164484
 2281.44 0.415575214883
 2282.04 0.482599188969
 2282.65 0.0499793880761
 2283.24 0.228895663871
 2283.84 0.0458832171573
