# lambda	flux
 4179.84 107594.0
 4180.44 112872.0
 4181.04 105863.0
 4181.65 131274.0
 4182.25 113727.0
 4182.84 68928.5
 4183.44 84609.7
 4184.04 106406.0
 4184.65 106804.0
 4185.25 119613.0
 4185.84 72177.7
 4186.44 88524.6
 4187.04 93488.2
 4187.65 91845.0
 4188.25 44075.8
 4188.84 52305.1
 4189.44 96387.4
 4190.04 87084.0
 4190.65 95327.9
 4191.25 88779.2
 4191.84 89793.1
 4192.44 50450.2
 4193.04 86192.0
 4193.65 127184.0
 4194.25 153548.0
 4194.84 106573.0
 4195.44 106667.0
 4196.04 109586.0
 4196.65 95582.1
 4197.25 93964.2
 4197.84 96647.5
 4198.44 79638.8
 4199.04 67091.0
 4199.65 40151.0
 4200.25 53845.9
 4200.84 66013.1
 4201.44 53968.8
 4202.04 61797.8
 4202.65 66488.5
 4203.25 44486.9
 4203.84 76576.4
 4204.44 55397.2
 4205.04 49832.5
 4205.65 66708.0
 4206.25 87800.4
 4206.84 104873.0
 4207.44 79126.3
 4208.04 45132.0
 4208.65 102540.0
 4209.25 91894.5
 4209.84 83055.3
 4210.44 96770.6
 4211.04 55838.8
 4211.65 53156.5
 4212.25 80071.2
 4212.84 62041.9
 4213.44 67897.7
 4214.04 67860.9
 4214.65 59271.7
 4215.25 70926.4
 4215.84 76049.1
 4216.44 54074.0
 4217.04 31430.6
 4217.65 38922.7
 4218.25 59517.5
 4218.84 49810.2
 4219.44 47608.2
 4220.04 42722.8
 4220.65 40352.7
 4221.25 42584.1
 4221.84 38178.1
 4222.44 35955.8
 4223.04 31081.3
 4223.65 24308.2
 4224.25 24952.6
 4224.84 21477.5
 4225.44 16907.8
 4226.04 13966.5
 4226.65 10564.4
 4227.25 7210.34
 4227.84 4529.71
 4228.44 6283.19
 4229.04 9781.86
 4229.65 13354.6
 4230.25 17094.1
 4230.84 20046.2
 4231.44 24477.3
 4232.04 28805.3
 4232.65 32474.6
 4233.25 34013.8
 4233.84 27664.7
 4234.44 34735.0
 4235.04 31830.8
 4235.65 40858.6
 4236.25 43083.0
 4236.84 35789.5
 4237.44 51750.7
 4238.04 51483.0
 4238.65 55893.3
 4239.25 62664.0
 4239.84 58650.2
 4240.44 64341.9
 4241.04 59127.9
 4241.65 57305.6
 4242.25 80708.9
 4242.84 79436.9
 4243.44 83477.5
 4244.04 87535.7
 4244.65 95456.2
 4245.25 111173.0
 4245.84 116223.0
 4246.44 92511.9
 4247.04 100624.0
 4247.65 95172.8
 4248.25 67788.3
 4248.84 79211.5
 4249.44 87080.8
 4250.04 91008.7
 4250.65 94274.1
 4251.25 46069.7
 4251.84 34018.5
 4252.44 63503.6
 4253.04 74386.1
 4253.65 60835.6
 4254.25 57565.2
 4254.84 36461.2
 4255.44 15383.3
 4256.04 29010.1
 4256.65 49239.7
 4257.25 65619.1
 4257.84 90661.7
 4258.44 92635.2
 4259.04 79963.3
 4259.65 62841.9
 4260.25 89203.4
 4260.84 75091.5
 4261.44 43615.9
 4262.04 64946.6
 4262.65 93606.7
 4263.25 100339.0
 4263.84 101503.0
 4264.44 109637.0
 4265.04 152340.0
 4265.65 132051.0
 4266.25 146536.0
 4266.84 111862.0
 4267.44 97432.4
 4268.04 99384.7
 4268.65 105915.0
 4269.25 107898.0
 4269.84 92773.0
 4270.44 107124.0
 4271.04 109827.0
 4271.65 96259.4
 4272.25 48438.4
 4272.84 20651.7
 4273.44 41300.4
 4274.04 68193.6
 4274.65 62488.6
 4275.25 39571.7
 4275.84 16265.8
 4276.44 29079.1
 4277.04 57165.2
 4277.65 55090.1
 4278.25 79822.2
 4278.84 103061.0
 4279.44 97994.5
 4280.04 103795.0
 4280.65 111148.0
 4281.25 102943.0
 4281.84 126171.0
 4282.44 88040.0
 4283.04 119236.0
 4283.65 56113.9
 4284.25 41542.7
 4284.84 111477.0
 4285.44 116261.0
 4286.04 88913.0
 4286.65 86926.5
 4287.25 70199.2
 4287.84 107054.0
 4288.44 73717.3
 4289.04 63402.6
 4289.65 59665.9
 4290.25 27593.1
 4290.84 11935.1
 4291.44 31645.4
 4292.04 34645.3
 4292.65 36677.4
 4293.25 62937.1
 4293.84 82530.1
 4294.44 96096.4
 4295.04 63554.0
 4295.65 73214.0
 4296.25 124811.0
 4296.84 89400.0
 4297.44 108948.0
 4298.04 115901.0
 4298.65 114990.0
 4299.25 91553.4
 4299.84 32872.9
 4300.44 18467.8
 4301.04 59610.6
 4301.65 39285.0
 4302.25 51104.2
 4302.84 91231.5
 4303.44 42921.3
 4304.04 46270.3
 4304.65 86135.7
 4305.25 121607.0
 4305.84 116630.0
 4306.44 95339.8
 4307.04 38668.3
 4307.65 60540.5
 4308.25 51163.9
 4308.84 30438.2
 4309.44 42361.1
 4310.04 77752.8
 4310.65 61975.2
 4311.25 91011.5
 4311.84 143942.0
 4312.44 167276.0
 4313.04 166751.0
 4313.65 131738.0
 4314.25 117420.0
 4314.84 128456.0
 4315.44 104337.0
 4316.04 51407.9
 4316.65 131199.0
 4317.25 180649.0
 4317.84 191041.0
 4318.44 183545.0
 4319.04 144684.0
 4319.65 61867.2
 4320.25 77534.9
 4320.84 127064.0
 4321.44 163688.0
 4322.04 107748.0
 4322.65 107081.0
 4323.25 154227.0
 4323.84 177872.0
 4324.44 141505.0
 4325.04 135996.0
 4325.65 116446.0
 4326.25 67820.4
 4326.84 35291.2
 4327.44 41881.3
 4328.04 69415.6
 4328.65 132508.0
 4329.25 150891.0
 4329.84 176037.0
 4330.44 185569.0
 4331.04 121724.0
 4331.65 150276.0
 4332.25 168329.0
 4332.84 136311.0
 4333.44 152715.0
 4334.04 140429.0
 4334.65 177962.0
 4335.25 139283.0
 4335.84 131493.0
 4336.44 207526.0
 4337.04 231053.0
 4337.65 186030.0
 4338.25 59221.5
 4338.84 64011.2
 4339.44 115592.0
 4340.04 143164.0
 4340.65 48150.9
 4341.25 97723.7
 4341.84 129422.0
 4342.44 124059.0
 4343.04 192143.0
 4343.65 192554.0
 4344.25 148615.0
 4344.84 131498.0
 4345.44 104351.0
 4346.04 112438.0
 4346.65 182292.0
 4347.25 159174.0
 4347.84 133895.0
 4348.44 108769.0
 4349.04 142004.0
 4349.65 200647.0
 4350.25 181498.0
 4350.84 219357.0
 4351.44 206202.0
 4352.04 114158.0
 4352.65 57733.9
 4353.25 59835.8
 4353.84 74636.6
 4354.44 110656.0
 4355.04 154325.0
 4355.65 157341.0
 4356.25 157170.0
 4356.84 158667.0
 4357.44 151418.0
 4358.04 188891.0
 4358.65 187124.0
 4359.25 160626.0
 4359.84 127919.0
 4360.44 132937.0
 4361.04 90289.1
 4361.65 155495.0
 4362.25 157358.0
 4362.84 152748.0
 4363.44 178256.0
 4364.04 151900.0
 4364.65 123800.0
 4365.25 198187.0
 4365.84 236696.0
 4366.44 218867.0
 4367.04 178812.0
 4367.65 160795.0
 4368.25 203554.0
 4368.84 102877.0
 4369.44 103130.0
 4370.04 160430.0
 4370.65 145429.0
 4371.25 145710.0
 4371.84 155512.0
 4372.44 77466.7
 4373.04 153715.0
 4373.65 166724.0
 4374.25 135977.0
 4374.84 109957.0
 4375.44 109063.0
 4376.04 111908.0
 4376.65 89274.9
 4377.25 54509.5
 4377.84 114967.0
 4378.44 142712.0
 4379.04 153630.0
 4379.65 159843.0
 4380.25 92578.4
 4380.84 117836.0
 4381.44 148903.0
 4382.04 125363.0
 4382.65 128228.0
 4383.25 120500.0
 4383.84 86398.4
 4384.44 39772.4
 4385.04 37379.3
 4385.65 49380.3
 4386.25 44690.3
 4386.84 122295.0
 4387.44 155543.0
 4388.04 162661.0
 4388.65 140524.0
 4389.25 130592.0
 4389.84 142105.0
 4390.44 96299.6
 4391.04 74020.9
 4391.65 113088.0
 4392.25 142704.0
 4392.84 117771.0
 4393.44 119047.0
 4394.04 167316.0
 4394.65 135913.0
 4395.25 133547.0
 4395.84 142691.0
 4396.44 70009.4
 4397.04 144970.0
 4397.65 183418.0
 4398.25 187690.0
 4398.84 177689.0
 4399.44 164879.0
 4400.04 181610.0
 4400.65 170136.0
 4401.25 140486.0
 4401.84 85810.2
 4402.44 121326.0
 4403.04 140113.0
 4403.65 178456.0
 4404.25 156345.0
 4404.84 123513.0
 4405.44 70098.4
 4406.04 28781.1
 4406.65 77431.9
 4407.25 105856.0
 4407.84 83838.1
 4408.44 112186.0
 4409.04 40077.2
 4409.65 34932.2
 4410.25 132081.0
 4410.84 172825.0
 4411.44 177927.0
 4412.04 153813.0
 4412.65 200131.0
 4413.25 123561.0
 4413.84 159665.0
 4414.44 184448.0
 4415.04 151516.0
 4415.65 122389.0
 4416.25 46768.7
 4416.84 87503.6
 4417.44 109253.0
 4418.04 120969.0
 4418.65 128824.0
 4419.25 191339.0
 4419.84 201381.0
 4420.44 184071.0
 4421.04 126253.0
 4421.65 173063.0
 4422.25 207413.0
 4422.84 99618.3
 4423.44 110379.0
 4424.04 78149.8
 4424.65 151658.0
 4425.25 137780.0
 4425.84 111516.0
 4426.44 72402.1
 4427.04 54496.3
 4427.65 109246.0
 4428.25 60638.7
 4428.84 78276.1
 4429.44 124098.0
 4430.04 163988.0
 4430.65 152179.0
 4431.25 76569.7
 4431.84 84145.7
 4432.44 159253.0
 4433.04 179929.0
 4433.65 145785.0
 4434.25 130409.0
 4434.84 102259.0
 4435.44 73455.9
 4436.04 41100.5
 4436.65 32698.8
 4437.25 36556.2
 4437.84 100146.0
 4438.44 155954.0
 4439.04 180325.0
 4439.65 183434.0
 4440.25 185461.0
 4440.84 159899.0
 4441.44 154442.0
 4442.04 159357.0
 4442.65 112600.0
 4443.25 97825.4
 4443.84 103511.0
 4444.44 122491.0
 4445.04 108171.0
 4445.65 117817.0
 4446.25 192142.0
 4446.84 163434.0
 4447.44 231412.0
 4448.04 170606.0
 4448.65 116465.0
 4449.25 121581.0
 4449.84 197106.0
 4450.44 136460.0
 4451.04 153873.0
 4451.65 134732.0
 4452.25 133107.0
 4452.84 131340.0
 4453.44 146386.0
 4454.04 124733.0
 4454.65 61037.6
 4455.25 82328.4
 4455.84 42336.3
 4456.44 38857.2
 4457.04 43561.8
 4457.65 60608.5
 4458.25 95740.9
 4458.84 94001.2
 4459.44 101495.0
 4460.04 85244.1
 4460.65 70731.9
 4461.25 67072.3
 4461.84 121711.0
 4462.44 89927.8
 4463.04 46371.1
 4463.65 86623.9
 4464.25 134009.0
 4464.84 137597.0
 4465.44 178156.0
 4466.04 135902.0
 4466.65 136114.0
 4467.25 109231.0
 4467.84 112776.0
 4468.44 171858.0
 4469.04 181543.0
 4469.65 152943.0
 4470.25 134936.0
 4470.84 105773.0
 4471.44 137511.0
 4472.04 150179.0
 4472.65 104931.0
 4473.25 166768.0
 4473.84 160573.0
 4474.44 169163.0
 4475.04 169608.0
 4475.65 140655.0
 4476.25 128208.0
 4476.84 127797.0
 4477.44 102718.0
 4478.04 167253.0
 4478.65 179740.0
 4479.25 185479.0
 4479.84 186648.0
 4480.44 154973.0
 4481.04 98844.6
 4481.65 109379.0
 4482.25 116946.0
 4482.84 117213.0
 4483.44 64776.0
 4484.04 105608.0
 4484.65 186439.0
 4485.25 163506.0
 4485.84 167531.0
 4486.44 177628.0
 4487.04 181151.0
 4487.65 198588.0
 4488.25 184721.0
 4488.84 173594.0
 4489.44 160728.0
 4490.04 149827.0
 4490.65 66035.7
 4491.25 70122.8
 4491.84 149953.0
 4492.44 189257.0
 4493.04 173203.0
 4493.65 168138.0
 4494.25 180080.0
 4494.84 187265.0
 4495.44 126916.0
 4496.04 120946.0
 4496.65 165605.0
 4497.25 120681.0
 4497.84 82866.3
 4498.44 109964.0
 4499.04 158877.0
 4499.65 189206.0
 4500.25 182982.0
 4500.84 213279.0
 4501.44 207057.0
 4502.04 190402.0
 4502.65 169765.0
 4503.25 134909.0
 4503.84 192726.0
 4504.44 195184.0
 4505.04 167386.0
 4505.65 205966.0
 4506.25 182713.0
 4506.84 168383.0
 4507.44 156493.0
 4508.04 167626.0
 4508.65 188345.0
 4509.25 170343.0
 4509.84 165596.0
 4510.44 167757.0
 4511.04 159089.0
 4511.65 167841.0
 4512.25 147439.0
 4512.84 142748.0
 4513.44 103278.0
 4514.04 75887.2
 4514.65 135520.0
 4515.25 127200.0
 4515.84 164927.0
 4516.44 186441.0
 4517.04 195172.0
 4517.65 192490.0
 4518.25 188933.0
 4518.84 125087.0
 4519.44 91198.4
 4520.04 139503.0
 4520.65 192506.0
 4521.25 164866.0
 4521.84 180358.0
 4522.44 189135.0
 4523.04 196020.0
 4523.65 142878.0
 4524.25 94103.7
 4524.84 181565.0
 4525.44 185743.0
 4526.04 155523.0
 4526.65 149385.0
 4527.25 117540.0
 4527.84 59443.8
 4528.44 42982.4
 4529.04 125895.0
 4529.65 112059.0
 4530.25 117775.0
 4530.84 153151.0
 4531.44 150733.0
 4532.04 85845.5
 4532.65 108359.0
 4533.25 182185.0
 4533.84 157178.0
 4534.44 70806.5
 4535.04 114913.0
 4535.65 106915.0
 4536.25 49254.1
 4536.84 26497.2
 4537.44 69331.9
 4538.04 173557.0
 4538.65 202100.0
 4539.25 210443.0
 4539.84 211970.0
 4540.44 210121.0
 4541.04 160372.0
 4541.65 119500.0
 4542.25 105925.0
 4542.84 183409.0
 4543.44 164859.0
 4544.04 208943.0
 4544.65 255910.0
 4545.25 209580.0
 4545.84 104458.0
 4546.44 102423.0
 4547.04 91530.0
 4547.65 126882.0
 4548.25 123943.0
 4548.84 143452.0
 4549.44 126558.0
 4550.04 98173.0
 4550.65 136489.0
 4551.25 183201.0
 4551.84 230803.0
 4552.44 201675.0
 4553.04 186726.0
 4553.65 126628.0
 4554.25 148285.0
 4554.84 135854.0
 4555.44 95909.7
 4556.04 147386.0
 4556.65 94781.9
 4557.25 120766.0
 4557.84 194750.0
 4558.44 198680.0
 4559.04 186449.0
 4559.65 185141.0
 4560.25 201478.0
 4560.84 172529.0
 4561.44 165170.0
 4562.04 170593.0
 4562.65 199501.0
 4563.25 198205.0
 4563.84 132494.0
 4564.44 172090.0
 4565.04 170647.0
 4565.65 178889.0
 4566.25 194892.0
 4566.84 135684.0
 4567.44 185594.0
 4568.04 202993.0
 4568.65 250658.0
 4569.25 236930.0
 4569.84 216041.0
 4570.44 240070.0
 4571.04 191024.0
 4571.65 191679.0
 4572.25 101869.0
 4572.84 94186.6
 4573.44 176808.0
 4574.04 239272.0
 4574.65 262866.0
 4575.25 231290.0
 4575.84 207433.0
 4576.44 215708.0
 4577.04 202096.0
 4577.65 229012.0
 4578.25 151505.0
 4578.84 171160.0
 4579.44 165649.0
 4580.04 124409.0
 4580.65 159994.0
 4581.25 84581.6
 4581.84 92319.2
 4582.44 121978.0
 4583.04 126886.0
 4583.65 230611.0
 4584.25 262917.0
 4584.84 207638.0
 4585.44 157320.0
 4586.04 133818.0
 4586.65 130799.0
 4587.25 51370.7
 4587.84 64676.4
 4588.44 132827.0
 4589.04 140135.0
 4589.65 140293.0
 4590.25 131744.0
 4590.84 162443.0
 4591.44 160413.0
 4592.04 143230.0
 4592.65 96428.1
 4593.25 127298.0
 4593.84 106805.0
 4594.44 152980.0
 4595.04 131041.0
 4595.65 121007.0
 4596.25 150449.0
 4596.84 155135.0
 4597.44 156713.0
 4598.04 161410.0
 4598.65 154615.0
 4599.25 149131.0
 4599.84 154384.0
 4600.44 174373.0
 4601.04 159675.0
 4601.65 110066.0
 4602.25 101862.0
 4602.84 150607.0
 4603.44 120158.0
 4604.04 90266.6
 4604.65 151268.0
 4605.25 169297.0
 4605.84 181345.0
 4606.44 178277.0
 4607.04 136420.0
 4607.65 129687.0
 4608.25 107877.0
 4608.84 78137.0
 4609.44 183646.0
 4610.04 225766.0
 4610.65 197490.0
 4611.25 213608.0
 4611.84 196458.0
 4612.44 152836.0
 4613.04 209975.0
 4613.65 203826.0
 4614.25 156257.0
 4614.84 107935.0
 4615.44 193888.0
 4616.04 201335.0
 4616.65 204641.0
 4617.25 116101.0
 4617.84 161830.0
 4618.44 132839.0
 4619.04 197476.0
 4619.65 209759.0
 4620.25 189760.0
 4620.84 130338.0
 4621.44 181693.0
 4622.04 221702.0
 4622.65 194015.0
 4623.25 188899.0
 4623.84 152710.0
 4624.44 144458.0
 4625.04 173415.0
 4625.65 174527.0
 4626.25 166560.0
 4626.84 171619.0
 4627.44 95862.7
 4628.04 105928.0
 4628.65 137477.0
 4629.25 120729.0
 4629.84 129348.0
 4630.44 107862.0
 4631.04 127543.0
 4631.65 120520.0
 4632.25 122411.0
 4632.84 136239.0
 4633.44 106299.0
 4634.04 84381.7
 4634.65 127940.0
 4635.25 120334.0
 4635.84 126128.0
 4636.44 87953.3
 4637.04 117171.0
 4637.65 140265.0
 4638.25 117752.0
 4638.84 92116.9
 4639.44 115413.0
 4640.04 131720.0
 4640.65 80331.4
 4641.25 80028.0
 4641.84 117592.0
 4642.44 151829.0
 4643.04 151470.0
 4643.65 164334.0
 4644.25 158074.0
 4644.84 102973.0
 4645.44 135786.0
 4646.04 138370.0
 4646.65 115603.0
 4647.25 71177.2
 4647.84 81505.6
 4648.44 111641.0
 4649.04 124944.0
 4649.65 137206.0
 4650.25 141518.0
 4650.84 118813.0
 4651.44 126531.0
 4652.04 150553.0
 4652.65 90199.9
 4653.25 87375.1
 4653.84 108335.0
 4654.44 151097.0
 4655.04 139990.0
 4655.65 92133.0
 4656.25 121394.0
 4656.84 163515.0
 4657.44 84786.8
 4658.04 110314.0
 4658.65 173198.0
 4659.25 191724.0
 4659.84 163759.0
 4660.44 180131.0
 4661.04 185704.0
 4661.65 213694.0
 4662.25 174546.0
 4662.84 170314.0
 4663.44 200423.0
 4664.04 199056.0
 4664.65 143019.0
 4665.25 153626.0
 4665.84 171942.0
 4666.44 161892.0
 4667.04 184222.0
 4667.65 148283.0
 4668.25 135896.0
 4668.84 74119.2
 4669.44 84457.1
 4670.04 90424.0
 4670.65 102790.0
 4671.25 134719.0
 4671.84 120770.0
 4672.44 128780.0
 4673.04 137265.0
 4673.65 125326.0
 4674.25 111460.0
 4674.84 133457.0
 4675.44 137958.0
 4676.04 104124.0
 4676.65 94994.6
 4677.25 133473.0
 4677.84 152059.0
 4678.44 148279.0
 4679.04 138353.0
 4679.65 133165.0
 4680.25 111161.0
 4680.84 121668.0
 4681.44 108185.0
 4682.04 129817.0
 4682.65 129489.0
 4683.25 62966.3
 4683.84 132631.0
 4684.44 136803.0
 4685.04 125483.0
 4685.65 141182.0
 4686.25 99577.7
 4686.84 115958.0
 4687.44 147982.0
 4688.04 146112.0
 4688.65 123670.0
 4689.25 146840.0
 4689.84 150852.0
 4690.44 146933.0
 4691.04 151275.0
 4691.65 133551.0
 4692.25 136257.0
 4692.84 131289.0
 4693.44 149536.0
 4694.04 161264.0
 4694.65 142926.0
 4695.25 130730.0
 4695.84 190421.0
 4696.44 161781.0
 4697.04 176544.0
 4697.65 176336.0
 4698.25 147553.0
 4698.84 183800.0
 4699.44 164884.0
 4700.04 92958.0
 4700.65 168164.0
 4701.25 192412.0
 4701.84 159777.0
 4702.44 179926.0
 4703.04 209395.0
 4703.65 171581.0
 4704.25 138328.0
 4704.84 165347.0
 4705.44 187714.0
 4706.04 186971.0
 4706.65 195067.0
 4707.25 176188.0
 4707.84 154887.0
 4708.44 152333.0
 4709.04 118417.0
 4709.65 176008.0
 4710.25 154152.0
 4710.84 130020.0
 4711.44 108604.0
 4712.04 150560.0
 4712.65 151773.0
 4713.25 158235.0
 4713.84 164900.0
 4714.44 140610.0
 4715.04 156084.0
 4715.65 123638.0
 4716.25 101826.0
 4716.84 105460.0
 4717.44 142041.0
 4718.04 141286.0
 4718.65 140627.0
 4719.25 127303.0
 4719.84 148625.0
 4720.44 155616.0
 4721.04 153627.0
 4721.65 163449.0
 4722.25 143953.0
 4722.84 150438.0
 4723.44 144795.0
 4724.04 102132.0
 4724.65 132692.0
 4725.25 141761.0
 4725.84 162292.0
 4726.44 197689.0
 4727.04 163630.0
 4727.65 163513.0
 4728.25 182985.0
 4728.84 129188.0
 4729.44 127069.0
 4730.04 124842.0
 4730.65 128322.0
 4731.25 154024.0
 4731.84 133634.0
 4732.44 128281.0
 4733.04 175525.0
 4733.65 181265.0
 4734.25 168799.0
 4734.84 126071.0
 4735.44 138887.0
 4736.04 164144.0
 4736.65 162552.0
 4737.25 157264.0
 4737.84 146731.0
 4738.44 117919.0
 4739.04 124963.0
 4739.65 167532.0
 4740.25 181447.0
 4740.84 162481.0
 4741.44 183567.0
 4742.04 143646.0
 4742.65 139831.0
 4743.25 148666.0
 4743.84 131361.0
 4744.44 159996.0
 4745.04 152415.0
 4745.65 178875.0
 4746.25 165902.0
 4746.84 150522.0
 4747.44 172171.0
 4748.04 190058.0
 4748.65 154205.0
 4749.25 160461.0
 4749.84 169237.0
 4750.44 188540.0
 4751.04 189780.0
 4751.65 206762.0
 4752.25 182270.0
 4752.84 139419.0
 4753.44 177152.0
 4754.04 161034.0
 4754.65 137350.0
 4755.25 116594.0
 4755.84 165153.0
 4756.44 171371.0
 4757.04 151723.0
 4757.65 149636.0
 4758.25 157409.0
 4758.84 156199.0
 4759.44 128977.0
 4760.04 109543.0
 4760.65 97663.1
 4761.25 132263.0
 4761.84 124942.0
 4762.44 95714.4
 4763.04 69388.4
 4763.65 71282.4
 4764.25 80488.3
 4764.84 96902.7
 4765.44 83492.8
 4766.04 73016.1
 4766.65 79644.3
 4767.25 66831.8
 4767.84 63913.1
 4768.44 82716.0
 4769.04 87126.2
 4769.65 77439.3
 4770.25 85061.5
 4770.84 76807.7
 4771.44 77179.6
 4772.04 76812.8
 4772.65 84510.3
 4773.25 84889.8
 4773.84 79133.9
 4774.44 80813.3
 4775.04 89092.4
 4775.65 100817.0
 4776.25 97598.1
 4776.84 107098.0
 4777.44 86616.9
 4778.04 94853.6
 4778.65 120463.0
 4779.25 93505.7
 4779.84 92558.6
 4780.44 85930.6
 4781.04 82839.0
 4781.65 111896.0
 4782.25 104494.0
 4782.84 111155.0
 4783.44 115658.0
 4784.04 107480.0
 4784.65 70386.7
 4785.25 76379.2
 4785.84 92166.7
 4786.44 112541.0
 4787.04 104141.0
 4787.65 85663.2
 4788.25 85613.2
 4788.84 116281.0
 4789.44 104874.0
 4790.04 102012.0
 4790.65 83304.2
 4791.25 111770.0
 4791.84 108391.0
 4792.44 119938.0
 4793.04 119348.0
 4793.65 134424.0
 4794.25 128302.0
 4794.84 138317.0
 4795.44 124582.0
 4796.04 148435.0
 4796.65 131626.0
 4797.25 118077.0
 4797.84 136280.0
 4798.44 139212.0
 4799.04 135435.0
 4799.65 120996.0
 4800.25 149753.0
 4800.84 116493.0
 4801.44 124757.0
 4802.04 111638.0
 4802.65 146628.0
 4803.25 125179.0
 4803.84 138107.0
 4804.44 144567.0
 4805.04 114439.0
 4805.65 112243.0
 4806.25 76251.0
 4806.84 90059.3
 4807.44 101017.0
 4808.04 80469.9
 4808.65 80798.5
 4809.25 74435.0
 4809.84 88477.2
 4810.44 87302.8
 4811.04 85963.6
 4811.65 91601.5
 4812.25 81736.0
 4812.84 101107.0
 4813.44 103388.0
 4814.04 101605.0
 4814.65 108877.0
 4815.25 98490.7
 4815.84 95444.6
 4816.44 107370.0
 4817.04 97499.8
 4817.65 108736.0
 4818.25 130791.0
 4818.84 103781.0
 4819.44 115229.0
 4820.04 126994.0
 4820.65 136981.0
 4821.25 129254.0
 4821.84 99499.1
 4822.44 124524.0
 4823.04 117479.0
 4823.65 136435.0
 4824.25 142350.0
 4824.84 88665.6
 4825.44 124084.0
 4826.04 124529.0
 4826.65 122237.0
 4827.25 109627.0
 4827.84 115834.0
 4828.44 111542.0
 4829.04 126757.0
 4829.65 130885.0
 4830.25 125090.0
 4830.84 110464.0
 4831.44 155193.0
 4832.04 127718.0
 4832.65 123880.0
 4833.25 68650.6
 4833.84 84548.5
 4834.44 113773.0
 4835.04 148317.0
 4835.65 135139.0
 4836.25 165561.0
 4836.84 118970.0
 4837.44 118002.0
 4838.04 108709.0
 4838.65 134275.0
 4839.25 140932.0
 4839.84 153993.0
 4840.44 149590.0
 4841.04 140873.0
 4841.65 112727.0
 4842.25 85106.2
 4842.84 138484.0
 4843.44 124951.0
 4844.04 170545.0
 4844.65 134155.0
 4845.25 139330.0
 4845.84 132891.0
 4846.44 170952.0
 4847.04 175982.0
 4847.65 157285.0
 4848.25 205935.0
 4848.84 146826.0
 4849.44 149805.0
 4850.04 104052.0
 4850.65 127800.0
 4851.25 136429.0
 4851.84 118524.0
 4852.44 105727.0
 4853.04 81804.3
 4853.65 117638.0
 4854.25 145636.0
 4854.84 155082.0
 4855.44 143065.0
 4856.04 119817.0
 4856.65 127509.0
 4857.25 116743.0
 4857.84 123581.0
 4858.44 137125.0
 4859.04 145141.0
 4859.65 155098.0
 4860.25 138937.0
 4860.84 132570.0
 4861.44 146685.0
 4862.04 168908.0
 4862.65 128491.0
 4863.25 131769.0
 4863.84 174239.0
 4864.44 158050.0
 4865.04 150168.0
 4865.65 147857.0
 4866.25 113207.0
 4866.84 171493.0
 4867.44 156313.0
 4868.04 141257.0
 4868.65 181639.0
 4869.25 136905.0
 4869.84 160744.0
 4870.44 209496.0
 4871.04 158093.0
 4871.65 111448.0
 4872.25 98709.8
 4872.84 95296.2
 4873.44 110792.0
 4874.04 138814.0
 4874.65 144138.0
 4875.25 144989.0
 4875.84 177768.0
 4876.44 156266.0
 4877.04 138512.0
 4877.65 163859.0
 4878.25 204865.0
 4878.84 148957.0
 4879.44 99605.0
 4880.04 149824.0
 4880.65 184987.0
 4881.25 189579.0
 4881.84 169619.0
 4882.44 135753.0
 4883.04 105349.0
 4883.65 153422.0
 4884.25 201092.0
 4884.84 197677.0
 4885.44 204737.0
 4886.04 183308.0
 4886.65 119046.0
 4887.25 149965.0
 4887.84 168780.0
 4888.44 138622.0
 4889.04 167036.0
 4889.65 193282.0
 4890.25 141235.0
 4890.84 162359.0
 4891.44 178320.0
 4892.04 110526.0
 4892.65 85434.3
 4893.25 150390.0
 4893.84 222126.0
 4894.44 175234.0
 4895.04 162658.0
 4895.65 201080.0
 4896.25 192993.0
 4896.84 210526.0
 4897.44 197723.0
 4898.04 183121.0
 4898.65 199722.0
 4899.25 197370.0
 4899.84 198886.0
 4900.44 213379.0
 4901.04 141934.0
 4901.65 141689.0
 4902.25 169371.0
 4902.84 182486.0
 4903.44 179049.0
 4904.04 188429.0
 4904.65 139534.0
 4905.25 158000.0
 4905.84 152699.0
 4906.44 195471.0
 4907.04 218285.0
 4907.65 200153.0
 4908.25 206617.0
 4908.84 188546.0
 4909.44 197265.0
 4910.04 197743.0
 4910.65 161968.0
 4911.25 160923.0
 4911.84 194497.0
 4912.44 193718.0
 4913.04 181836.0
 4913.65 223539.0
 4914.25 234805.0
 4914.84 172995.0
 4915.44 216026.0
 4916.04 195348.0
 4916.65 220103.0
 4917.25 256831.0
 4917.84 228875.0
 4918.44 209199.0
 4919.04 212052.0
 4919.65 201571.0
 4920.25 145798.0
 4920.84 128026.0
 4921.44 129454.0
 4922.04 112888.0
 4922.65 188691.0
 4923.25 174048.0
 4923.84 183841.0
 4924.44 224363.0
 4925.04 248651.0
 4925.65 213705.0
 4926.25 165208.0
 4926.84 167388.0
 4927.44 158260.0
 4928.04 205301.0
 4928.65 179303.0
 4929.25 194583.0
 4929.84 168652.0
 4930.44 219827.0
 4931.04 254958.0
 4931.65 244440.0
 4932.25 240749.0
 4932.84 289591.0
 4933.44 247775.0
 4934.04 239964.0
 4934.65 215140.0
 4935.25 163425.0
 4935.84 169551.0
 4936.44 209325.0
 4937.04 220334.0
 4937.65 238572.0
 4938.25 268680.0
 4938.84 199621.0
 4939.44 142639.0
 4940.04 144436.0
 4940.65 145397.0
 4941.25 170250.0
 4941.84 248265.0
 4942.44 216327.0
