# lambda	flux
 2451.24 0.00122815573047
 2451.84 0.00112734399437
 2452.44 0.00136562090435
 2453.04 0.00131591286805
 2453.65 0.00145758914738
 2454.24 0.000711672915789
 2454.84 0.00287414958107
 2455.44 0.00302718803564
 2456.04 0.00332221394681
 2456.65 0.00351600203386
 2457.24 0.00143409706613
 2457.84 0.00323925645678
 2458.44 0.000964201718728
 2459.04 0.00281692952308
 2459.65 0.00209967056347
 2460.24 0.00267210388268
 2460.84 0.00206099962258
 2461.44 0.00187866982729
 2462.04 0.00164550623085
 2462.65 0.00132450019341
 2463.24 0.000196624490129
 2463.84 0.000534667632962
 2464.44 0.00130852288003
 2465.04 0.0011716694192
 2465.65 0.00144604589547
 2466.24 0.00219541910393
 2466.84 0.002861196334
 2467.44 0.00243055720851
 2468.04 0.00266983038349
 2468.65 0.0016347451272
 2469.24 0.0010968978822
 2469.84 0.00213115885343
 2470.44 0.00167017144868
 2471.04 0.00166344071707
 2471.65 0.000722624493228
 2472.24 0.00161523261353
 2472.84 0.000470873847995
 2473.44 0.000280988649857
 2474.04 0.000617105278458
 2474.65 0.000637277048531
 2475.24 0.000716133108938
 2475.84 0.0015316814323
 2476.44 0.00183325528203
 2477.04 0.00231895270178
 2477.65 0.00157388517056
 2478.24 0.00214660992882
 2478.84 0.00220207019614
 2479.44 0.0016753665471
 2480.04 0.000626447075665
 2480.65 0.000239404798843
 2481.24 0.000798698838291
 2481.84 0.000793996766179
 2482.44 0.000923122629676
 2483.04 0.000595178866812
 2483.65 0.000196869823279
 2484.24 0.000156303949294
 2484.84 0.000195059635793
 2485.44 0.000563424497119
 2486.04 0.000671339116023
 2486.65 0.000676166911988
 2487.24 0.000502013629718
 2487.84 0.000252987201548
 2488.44 0.000271069702926
 2489.04 0.000172013820579
 2489.65 0.00029940489872
 2490.24 0.000280816948833
 2490.84 0.000262172573395
 2491.44 0.000156245732285
 2492.04 0.000224022807215
 2492.65 0.000619334581213
 2493.24 0.000943012229081
 2493.84 0.000901540092078
 2494.44 0.00120203795159
 2495.04 0.000262473001913
 2495.65 0.00199728140065
 2496.24 0.00102958249916
 2496.84 0.00113235321028
 2497.44 0.0010208842107
 2498.04 0.00151313145702
 2498.65 0.000593924589011
 2499.24 0.00273568136255
 2499.84 0.00285666976037
 2500.44 0.00154982445705
 2501.04 0.000751606287228
 2501.65 0.000310747142651
 2502.24 0.000760473380344
 2502.84 0.00203115200745
 2503.44 0.00295636937674
 2504.04 0.00185855950314
 2504.65 0.00179880454332
 2505.24 0.000821639193504
 2505.84 0.000883743001011
 2506.44 0.00111748286753
 2507.04 0.00029393786347
 2507.65 0.000273926616582
 2508.24 0.000955623318474
 2508.84 0.00121889481704
 2509.44 0.00186362261297
 2510.04 0.00251917098466
 2510.65 0.00124842181489
 2511.24 0.00038499136892
 2511.84 0.000340473432117
 2512.44 0.00121154473454
 2513.04 0.000635152229592
 2513.65 0.00172630212879
 2514.24 0.000648272650773
 2514.84 0.00047379892286
 2515.44 0.000753677426801
 2516.04 0.000881761198319
 2516.65 0.000343912601687
 2517.24 0.000328942538042
 2517.84 0.000374435714346
 2518.44 0.000264065489752
 2519.04 0.000390656966331
